"DateTime","horizon","TTT","Rad1h","Neff","RR1c","FF","FX1","AT_Load_DayAhead","AT_Load_Actual","DateTimeCET","SummerTime","HoD","DoW","DoY","HoDDST","DoWDST","DoYDST","HU_Load_Actual","DE_Load_Actual","CZ_Load_Actual","SK_Load_Actual","SI_Load_Actual","is_holiday","x_lag_24","x_lag_168"
2022-12-24 23:00:00,15,279.483333333333,0,73,0,1.37,3.08666666666667,NA,NA,2022-12-25 00:00:00,0,23,6,358,0,7,359,4141.12671934653,45955.274000385,5938.04154762578,2470.67422374724,1209.98886573601,"0",NA,NA
2022-12-25 00:00:00,16,279.383333333333,0,75.3333333333333,0,1.37,2.74333333333333,NA,4922.13499772725,2022-12-25 01:00:00,0,0,7,359,1,7,359,3961.12637038021,43704.6576371501,5840.60848278618,2389.68471572961,1166.10539059547,"1",5756.71283869504,5298.78168078481
2022-12-25 01:00:00,17,279.183333333333,0,79.6666666666667,0,1.2,2.74333333333333,NA,4736.86293142236,2022-12-25 02:00:00,0,1,7,359,2,7,359,3814.34299183207,42874.9581490878,5793.93939397537,2370.87308162647,1147.88838303559,"1",5541.56937574643,5103.45051134577
2022-12-25 02:00:00,18,279.116666666667,0,80,0,1.2,2.57333333333333,NA,4652.75281091437,2022-12-25 03:00:00,0,2,7,359,3,7,359,3740.46068307932,42914.8539282798,5801.42610659673,2369.1187005239,1149.32973901241,"1",5455.97020766994,5024.23654202525
2022-12-25 03:00:00,19,279.05,0,86,0,1.2,2.57333333333333,NA,4700.33532958272,2022-12-25 04:00:00,0,3,7,359,4,7,359,3741.68645176796,42848.6280339369,5885.67761365487,2405.13449589041,1169.95962692084,"1",5504.83585562479,5059.7855845824
2022-12-25 04:00:00,20,278.883333333333,0,86.6666666666667,0.1,1.02666666666667,2.57333333333333,NA,4919.45148360745,2022-12-25 05:00:00,0,4,7,359,5,7,359,3898.18760048873,43276.084255704,6048.43044064066,2499.32584698758,1229.88869632437,"1",5770.20707763236,5246.6584756002
2022-12-25 05:00:00,21,278.716666666667,0,89,0.1,1.02666666666667,2.57,NA,5217.91833561615,2022-12-25 06:00:00,0,5,7,359,6,7,359,4077.74982440042,43755.5200387538,6279.50460913668,2692.40592100474,1343.98111552396,"1",6151.6751258548,5543.11236556653
2022-12-25 06:00:00,22,278.516666666667,0,83,0.1,0.856666666666667,2.57,NA,5646.45112528289,2022-12-25 07:00:00,0,6,7,359,7,7,359,4358.37183287652,45346.5606079708,6627.96268266237,2851.87105404798,1458.13892558761,"1",6685.73205426132,5974.26464683574
2022-12-25 07:00:00,23,278.416666666667,0,56.6666666666667,0,1.2,2.57,NA,5994.33274202524,2022-12-25 08:00:00,0,7,7,359,8,7,359,4626.17978723972,48139.9088107966,7006.95834694817,3005.63062852883,1532.23481673706,"1",7056.7732066629,6359.7179607925
2022-12-25 08:00:00,24,278.583333333333,80,89,0,1.2,2.74333333333333,NA,6309.59874267294,2022-12-25 09:00:00,0,8,7,359,9,7,359,4863.50988438462,50450.2961574438,7400.8212643642,3138.37461442038,1559.20930589622,"1",7250.60801937402,6634.05406011781
2022-12-25 09:00:00,1,279.65,270,73.6666666666667,0,1.2,2.74333333333333,NA,6521.86120367072,2022-12-25 10:00:00,0,9,7,359,10,7,359,4996.95166458364,52635.066735305,7679.27569525236,3179.51515167746,1566.32245200542,"1",7455.95658269264,6882.43495662932
2022-12-25 10:00:00,2,280.483333333333,460,69.6666666666667,0,1.02666666666667,2.91333333333333,NA,6594.96886855183,2022-12-25 11:00:00,0,10,7,359,11,7,359,5075.86274046459,54258.3965226556,7768.28951385513,3231.14995690947,1564.35579803006,"1",7500.94835419902,6953.26198107279
2022-12-25 11:00:00,3,281.516666666667,580,65,0,1.37333333333333,3.08666666666667,NA,6526.307678117,2022-12-25 12:00:00,0,11,7,359,12,7,359,5035.8392838717,55425.9789458848,7650.5474080146,3167.48452190192,1535.61132046951,"1",7389.57549467607,6904.15343242928
2022-12-25 12:00:00,4,282.15,630,55,0,1.37333333333333,3.26,NA,6373.31730648647,2022-12-25 13:00:00,0,12,7,359,13,7,359,4951.82715854759,54868.1625577501,7538.97996333776,3086.38492556104,1482.16363064275,"1",7233.18248779188,6752.2493332723
2022-12-25 13:00:00,5,282.316666666667,550,53.6666666666667,0,1.54333333333333,3.43,NA,6208.9341144443,2022-12-25 14:00:00,0,13,7,359,14,7,359,4903.4469080741,53252.6778570817,7464.52389428805,3016.03160749952,1438.72375574014,"1",7064.08442875531,6578.33928862901
2022-12-25 14:00:00,6,282.15,350,52,0,1.54333333333333,3.42666666666667,NA,6135.00706428359,2022-12-25 15:00:00,0,14,7,359,15,7,359,4956.61991935612,52165.6545130718,7429.41122500941,2996.18541898709,1440.90689878074,"1",7016.5169208659,6502.83153545502
2022-12-25 15:00:00,7,281.416666666667,120,49.6666666666667,0,1.54333333333333,3.6,NA,6327.98000604162,2022-12-25 16:00:00,0,15,7,359,16,7,359,5130.62170925533,53055.103502199,7546.59956804286,3092.58801417602,1494.4828480457,"1",7182.31164628743,6699.96494820256
2022-12-25 16:00:00,8,280.516666666667,10,50,0,1.37,3.25666666666667,NA,6613.16347548403,2022-12-25 17:00:00,0,16,7,359,17,7,359,5286.42079797662,55406.5083697387,7562.33056147902,3119.74849811771,1556.8660490527,"1",7384.35336490036,7009.95929030508
2022-12-25 17:00:00,9,279.75,0,53,0,1.37,3.25666666666667,NA,6705.81872248877,2022-12-25 18:00:00,0,17,7,359,18,7,359,5350.98249991483,56888.6886950712,7575.14355819629,3130.82785310856,1598.58537387901,"1",7368.18359623573,7094.34704218283
2022-12-25 18:00:00,10,278.983333333333,0,53.3333333333333,0,1.54333333333333,3.08666666666667,NA,6532.57422279642,2022-12-25 19:00:00,0,18,7,359,19,7,359,5323.43551226678,56393.5218254532,7526.94196750821,3114.50808338646,1597.00717418756,"1",7126.09739225712,6930.61322036609
2022-12-25 19:00:00,11,278.483333333333,0,53.6666666666667,0,1.54333333333333,3.08666666666667,NA,6242.41762083702,2022-12-25 20:00:00,0,19,7,359,20,7,359,5205.47934117393,54709.8451486223,7386.74599514431,3035.01554885075,1545.49093599739,"1",6769.17593665939,6633.98570181872
2022-12-25 20:00:00,12,278.15,0,55,0,1.37333333333333,2.91666666666667,NA,6048.77919637709,2022-12-25 21:00:00,0,20,7,359,21,7,359,5023.26289145207,52972.3401221623,7119.79553773274,2905.69554129267,1462.98052039484,"1",6498.00104967043,6445.49256537849
2022-12-25 21:00:00,13,277.783333333333,0,59,0,1.37333333333333,2.91666666666667,NA,5857.43249739178,2022-12-25 22:00:00,0,21,7,359,22,7,359,4776.27110905847,51713.6673920107,6885.46131715431,2763.29952175712,1373.94299831959,"1",6242.53569940022,6261.41327320386
2022-12-25 22:00:00,14,277.583333333333,0,58.3333333333333,0,1.02666666666667,2.74333333333333,NA,5571.37691941061,2022-12-25 23:00:00,0,22,7,359,23,7,359,4494.45935659785,49652.5524933651,6608.12926634693,2630.30689563168,1283.94783443381,"1",5915.85229334222,5982.84857752171
2022-12-25 23:00:00,15,277.316666666667,0,63.6666666666667,0,1.02666666666667,2.57333333333333,NA,NA,2022-12-26 00:00:00,0,23,7,359,0,1,360,4238.55308009701,47329.207202516,6483.65273015461,2514.90368731891,1207.08847394558,"1",NA,NA
2022-12-26 00:00:00,16,277.216666666667,0,65,0,1.02666666666667,2.57333333333333,NA,5344.19065243127,2022-12-26 01:00:00,0,0,1,360,1,1,360,4066.39240731161,45281.1203826396,6472.15917418031,2443.64917257696,1167.09739852289,"1",4922.13499772725,5812.57252692111
2022-12-26 01:00:00,17,277.05,0,67,0,1.02666666666667,2.74333333333333,NA,5155.60182649678,2022-12-26 02:00:00,0,1,1,360,2,1,360,3917.54505532544,44363.0197839927,6359.09914094334,2439.20037627259,1151.46368277705,"1",4736.86293142236,5626.33491154287
2022-12-26 02:00:00,18,276.916666666667,0,72.3333333333333,0,1.02666666666667,2.74333333333333,NA,5088.81359397812,2022-12-26 03:00:00,0,2,1,360,3,1,360,3840.24348581972,44596.0064635246,6334.15659741497,2470.69168414814,1157.47679973385,"1",4652.75281091437,5548.99992242271
2022-12-26 03:00:00,19,276.883333333333,0,66.6666666666667,0,1.19666666666667,3.08666666666667,NA,5224.71379022579,2022-12-26 04:00:00,0,3,1,360,4,1,360,3868.34380444963,45626.2920148066,6572.5278097913,2577.20395689712,1204.15141636537,"1",4700.33532958272,5678.13641531837
2022-12-26 04:00:00,20,276.816666666667,0,67.3333333333333,0,1.19666666666667,3.26,NA,5743.22792321732,2022-12-26 05:00:00,0,4,1,360,5,1,360,4191.45684097037,49094.1978082649,7116.16338658572,2772.39507999853,1331.93685971069,"1",4919.45148360745,6188.87410839807
2022-12-26 05:00:00,21,276.883333333333,0,70,0,1.19666666666667,3.43333333333333,NA,6503.94043713913,2022-12-26 06:00:00,0,5,1,360,6,1,360,4684.0164250312,54205.7272089115,7903.6306783673,3064.04276112232,1526.46859064164,"1",5217.91833561615,6976.07646318547
2022-12-26 06:00:00,22,276.916666666667,0,64.6666666666667,0,1.19666666666667,3.26,NA,7224.42172296375,2022-12-26 07:00:00,0,6,1,360,7,1,360,5138.17948298811,59414.1715200745,8419.45842792205,3273.15502905185,1673.86054964046,"1",5646.45112528289,7725.67703360195
2022-12-26 07:00:00,23,277.016666666667,10,66.6666666666667,0,1.19666666666667,3.08666666666667,NA,7608.90613441004,2022-12-26 08:00:00,0,7,1,360,8,1,360,5295.53700645822,63309.0148155483,8647.70149378022,3413.37225173582,1724.5940946254,"1",5994.33274202524,8124.77063366941
