"DateTime","horizon","TTT","Rad1h","Neff","RR1c","FF","FX1","HU_Load_DayAhead","HU_Load_Actual","DateTimeCET","SummerTime","HoD","DoW","DoY","HoDDST","DoWDST","DoYDST","AT_Load_Actual","DE_Load_Actual","CZ_Load_Actual","SK_Load_Actual","SI_Load_Actual","is_holiday","x_lag_24","x_lag_168"
2022-12-29 17:00:00,9,277.65,0,80,0,2.74333333333333,5.14666666666667,NA,5830.28556470482,2022-12-29 18:00:00,0,17,4,363,18,4,363,8562.20986719826,68039.5570752228,8537.73091732028,3508.93318456005,1831.76948023633,"0",5775.10647580273,5816.6096073811
2022-12-29 18:00:00,10,277.316666666667,0,79.6666666666667,0,2.74666666666667,5.14333333333333,NA,5776.74216303148,2022-12-29 19:00:00,0,18,4,363,19,4,363,8311.24585842335,67058.6237703288,8427.00285866345,3464.80993137985,1816.89743250073,"0",5713.10231763154,5764.94384058988
2022-12-29 19:00:00,11,277.083333333333,0,79,0,2.74666666666667,4.97333333333333,NA,5620.41378898435,2022-12-29 20:00:00,0,19,4,363,20,4,363,7871.28847870782,64420.5116117891,8139.36153577125,3354.63455018288,1737.52299628028,"0",5558.0681722245,5614.36936711942
2022-12-29 20:00:00,12,276.95,0,79.6666666666667,0,2.74666666666667,4.97333333333333,NA,5296.09710524853,2022-12-29 21:00:00,0,20,4,363,21,4,363,7391.71740783347,61090.5578668185,7683.95469377755,3194.41779664731,1619.36918809854,"0",5232.28944401695,5290.80537142097
2022-12-29 21:00:00,13,276.95,0,78,0,2.57333333333333,4.97333333333333,NA,5043.62743096232,2022-12-29 22:00:00,0,21,4,363,22,4,363,7091.20067956097,57903.3357039147,7223.3836672324,3023.88814008888,1504.67513186938,"0",4976.16332827452,5050.09523329408
2022-12-29 22:00:00,14,276.783333333333,0,78,0,2.57333333333333,4.45666666666667,NA,4745.49333703041,2022-12-29 23:00:00,0,22,4,363,23,4,363,6721.22841743419,54280.4046196464,6850.22588615937,2865.983411894,1404.47155758842,"0",4670.49691221383,4739.37206471813
2022-12-29 23:00:00,15,276.65,0,76.3333333333333,0,2.57333333333333,4.45666666666667,NA,4745.49333703041,2022-12-30 00:00:00,0,23,4,363,0,5,364,6310.64281354295,51161.7677150011,6824.66639426741,2727.6806027548,1322.75761605802,"0",NA,NA
2022-12-30 00:00:00,16,276.65,0,77.6666666666667,0,2.57333333333333,4.8,NA,4244.22541735897,2022-12-30 01:00:00,0,0,5,364,1,5,364,6002.15921755423,49190.0026189286,6900.30446712527,2638.95565210217,1275.3016340813,"0",4167.47490386696,4238.34211249071
2022-12-30 01:00:00,17,276.75,0,79.6666666666667,0,2.57333333333333,4.63,NA,4122.72887150943,2022-12-30 02:00:00,0,1,5,364,2,5,364,5872.00200578101,48196.1223402708,6849.34104583708,2617.17197041603,1251.91951755034,"0",4036.54437293097,4113.03204785092
2022-12-30 02:00:00,18,276.816666666667,0,80,0,2.74333333333333,4.80333333333333,NA,4071.45252782471,2022-12-30 03:00:00,0,2,5,364,3,5,364,5802.39282275106,48088.9359732554,6822.12845688619,2638.82459821737,1250.03896299702,"0",3985.92847577871,4059.56403184963
2022-12-30 03:00:00,19,277.05,0,73.5,0,2.57333333333333,4.80333333333333,NA,4117.63733801412,2022-12-30 04:00:00,0,3,5,364,4,5,364,5874.27114424582,48845.6352935954,6994.48977016541,2728.94881876994,1290.78124985341,"0",4032.09483714223,4093.85887664874
2022-12-30 04:00:00,20,277.15,0,77,0,2.91666666666667,5.14333333333333,NA,4277.77147027377,2022-12-30 05:00:00,0,4,5,364,5,5,364,6234.69977267504,52148.3096272572,7280.95425041454,2899.77444113807,1419.87730536206,"0",4216.7354100375,4257.09667412958
2022-12-30 05:00:00,21,277.283333333333,0,77,0,3.08666666666667,5.14333333333333,NA,4752.21676691347,2022-12-30 06:00:00,0,5,5,364,6,5,364,6965.38452257647,57031.9546494731,7851.07928950548,3155.54579529354,1621.40539882432,"0",4718.24827514897,4742.65067545352
2022-12-30 06:00:00,22,277.283333333333,0,81,0,3.08666666666667,4.97,NA,5116.03227352773,2022-12-30 07:00:00,0,6,5,364,7,5,364,7746.67165440097,62187.4117690277,8334.97696914344,3334.68800681715,1769.48971966724,"0",5095.28571718652,5117.37456426038
2022-12-30 07:00:00,23,277.683333333333,0,41,0,3.08666666666667,4.97333333333333,NA,5308.05999518065,2022-12-30 08:00:00,0,7,5,364,8,5,364,8195.19073119595,65576.9659827915,8558.26349324015,3455.81855689172,1804.90920184975,"0",5295.60295100198,5313.53288983327
2022-12-30 08:00:00,24,278.183333333333,60,90.5,0,3.08666666666667,5.31333333333333,NA,5406.99606852943,2022-12-30 09:00:00,0,8,5,364,9,5,364,8385.10918886245,66858.3741032617,8664.6376641532,3528.79300221814,1776.62329889437,"0",5367.35420309165,5392.18890187464
2022-12-30 09:00:00,1,278.483333333333,140,98,0.1,3.43,5.48666666666667,NA,5349.07918723386,2022-12-30 10:00:00,0,9,5,364,10,5,364,8433.5538221898,67807.924293024,8684.91072023226,3533.52321097546,1758.11575368276,"0",5264.35441857544,5341.83384117236
2022-12-30 10:00:00,2,278.85,250,98.6666666666667,0.133333333333333,3.43,5.66,NA,5425.48369713428,2022-12-30 11:00:00,0,10,5,364,11,5,364,8426.38475427409,68292.584281985,8710.498557179,3582.09118629402,1761.38380592456,"0",5346.69892903362,5409.506768447
2022-12-30 11:00:00,3,279.183333333333,330,98,0,3.26,5.31333333333333,NA,5508.12127254786,2022-12-30 12:00:00,0,11,5,364,12,5,364,8338.35573786602,68171.6332082022,8715.74751685811,3562.16373016739,1749.66694164361,"0",5442.60335220643,5476.97151411339
2022-12-30 12:00:00,4,279.316666666667,400,96.6666666666667,0,2.91666666666667,5.31333333333333,NA,5513.92529545576,2022-12-30 13:00:00,0,12,5,364,13,5,364,8173.98193835172,67181.9122852318,8666.64041265891,3521.75443439267,1715.47928909824,"0",5498.35977053052,5474.27092151418
2022-12-30 13:00:00,5,279.283333333333,370,94.3333333333333,0,2.57333333333333,4.63,NA,5498.58776519905,2022-12-30 14:00:00,0,13,5,364,14,5,364,8018.23470791304,65514.3484796025,8558.88021057171,3480.80556104859,1690.44375383044,"0",5467.25512941083,5469.52642858302
2022-12-30 14:00:00,6,278.95,290,92.3333333333333,0,2.40333333333333,4.46,NA,5613.23763261882,2022-12-30 15:00:00,0,14,5,364,15,5,364,7987.00013840838,64560.1169082,8553.28505153202,3458.79882317898,1705.34312939546,"0",5600.84525068686,5590.00784293664
2022-12-30 15:00:00,7,278.616666666667,110,87.6666666666667,0,1.71333333333333,3.77333333333333,NA,5785.18426129994,2022-12-30 16:00:00,0,15,5,364,16,5,364,8095.77594661946,65001.5847156504,8589.54887708165,3522.73622063022,1752.47494634113,"0",5786.8588124294,5771.94988406655
2022-12-30 16:00:00,8,278.183333333333,0,85.3333333333333,0,1.54,3.43333333333333,NA,5840.33081076539,2022-12-30 17:00:00,0,16,5,364,17,5,364,8318.68708953638,66037.7846681045,8496.48773822571,3515.15699474109,1791.36045210199,"0",5850.60206528225,5827.982085136
2022-12-30 17:00:00,9,277.583333333333,0,83.3333333333333,0,1.54,3.26,NA,5808.70139430471,2022-12-30 18:00:00,0,17,5,364,18,5,364,8400.64314810915,66026.5300563941,8360.19287365466,3484.90993679395,1810.39911614401,"0",5830.28556470482,5798.99672943377
2022-12-30 18:00:00,10,277.216666666667,0,84,0,1.37,3.43333333333333,NA,5736.31145110452,2022-12-30 19:00:00,0,18,5,364,19,5,364,8118.54317530835,64643.894194324,8192.17440096493,3422.06891601627,1783.87052679682,"0",5776.74216303148,5726.74124719159
2022-12-30 19:00:00,11,277.05,0,85,0,1.37,3.43333333333333,NA,5571.2528512014,2022-12-30 20:00:00,0,19,5,364,20,5,364,7668.82953666746,61815.8004117684,7896.75357959824,3299.79931736197,1697.40276573108,"0",5620.41378898435,5563.47446870363
2022-12-30 20:00:00,12,276.816666666667,0,88,0,1.54333333333333,3.26,NA,5250.57578979577,2022-12-30 21:00:00,0,20,5,364,21,5,364,7195.06359571055,58501.3158993845,7458.15948840652,3133.65628846373,1580.89023595001,"0",5296.09710524853,5241.06060563259
2022-12-30 21:00:00,13,276.883333333333,0,88.3333333333333,0,1.54333333333333,3.43,NA,4994.4491756272,2022-12-30 22:00:00,0,21,5,364,22,5,364,6891.60906311361,55646.4015652638,6963.4686173063,2959.80101755087,1470.64347999484,"0",5043.62743096232,4987.28355107013
2022-12-30 22:00:00,14,276.683333333333,0,85,0,2.05666666666667,3.6,NA,4688.72983733542,2022-12-30 23:00:00,0,22,5,364,23,5,364,6524.23861619035,52340.6844697476,6558.4769155105,2799.39550225421,1371.31805323779,"0",4745.49333703041,4680.73859243947
2022-12-30 23:00:00,15,276.65,0,84.6666666666667,0,2.23,4.11666666666667,NA,4688.72983733542,2022-12-31 00:00:00,0,23,5,364,0,6,365,6118.28847514717,49258.1980658913,6269.45100613919,2661.36013365223,1289.52139914266,"0",NA,NA
2022-12-31 00:00:00,16,276.783333333333,0,85.6666666666667,0,2.4,4.11333333333333,NA,4086.38453657677,2022-12-31 01:00:00,0,0,6,365,1,6,365,5805.68090809658,47240.7523419145,6141.65147635872,2575.33217173983,1242.7023284765,"0",4244.22541735897,4082.88151270682
2022-12-31 01:00:00,17,276.816666666667,0,86.6666666666667,0,2.4,4.28666666666667,NA,3964.577911392,2022-12-31 02:00:00,0,1,6,365,2,6,365,5663.74307130085,46326.8282279023,6110.62434100388,2552.86435398202,1221.74752486401,"0",4122.72887150943,3954.86686649666
2022-12-31 02:00:00,18,276.95,0,86.3333333333333,0,2.74666666666667,4.62666666666667,NA,3911.57705635887,2022-12-31 03:00:00,0,2,6,365,3,6,365,5575.40221734953,46078.1394879887,6144.6164374614,2554.72890962982,1218.45531733782,"0",4071.45252782471,3899.19011845579
2022-12-31 03:00:00,19,277.283333333333,0,87.6666666666667,0,2.57333333333333,4.63,NA,3922.5236139746,2022-12-31 04:00:00,0,3,6,365,4,6,365,5561.16857044887,45917.7238261964,6261.26011676982,2595.34009110674,1236.36290928457,"0",4117.63733801412,3897.63939960466
2022-12-31 04:00:00,20,277.483333333333,0,88.6666666666667,0,2.57333333333333,4.97333333333333,NA,3975.22699964205,2022-12-31 05:00:00,0,4,6,365,5,6,365,5675.15065664551,46642.3056798675,6392.03954905189,2693.28598589494,1305.6430863374,"0",4277.77147027377,3939.34158266087
2022-12-31 05:00:00,21,277.583333333333,0,89.6666666666667,0,2.74333333333333,5.14333333333333,NA,4290.67513591494,2022-12-31 06:00:00,0,5,6,365,6,6,365,6024.77708877868,47350.4380260253,6640.52507794588,2878.44008851776,1440.30535899966,"0",4752.21676691347,4264.46319409009
2022-12-31 06:00:00,22,277.683333333333,0,92,0,2.91666666666667,4.8,NA,4560.49792929061,2022-12-31 07:00:00,0,6,6,365,7,6,365,6500.01845316953,49496.2377180749,6985.65913569299,3021.7702233942,1566.41158161161,"0",5116.03227352773,4532.34934608124
2022-12-31 07:00:00,23,278.183333333333,0,92,0,2.74666666666667,4.8,NA,4766.70918589315,2022-12-31 08:00:00,0,7,6,365,8,6,365,6865.2813963972,52543.8596344525,7294.7242899801,3152.19851275831,1629.55403148413,"0",5308.05999518065,4738.28205173691
